-4.754813611507415771e-01,-7.949890196323394775e-02,-1.195404902100563049e-01,1.393660008907318115e-01,-2.765050344169139862e-02,2.563478052616119385e-02,-4.729897677898406982e-01,4.737748950719833374e-02,1.002385318279266357e-01,1.570788323879241943e-01,-2.079550921916961670e-01,-2.708385698497295380e-02,-3.674105927348136902e-02,-3.194865584373474121e-02,-4.096792340278625488e-01,5.798327326774597168e-01,3.285395503044128418e-01,-3.509992659091949463e-01,-8.219138532876968384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.533861756324768066e-01,-2.662254571914672852e-01,-6.456390768289566040e-02,-1.105921864509582520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.754813611507415771e-01,-7.949890196323394775e-02,-1.195404902100563049e-01,1.393660008907318115e-01,-2.765050344169139862e-02,2.563478052616119385e-02,-4.729897677898406982e-01,4.737748950719833374e-02,1.002385318279266357e-01,1.570788323879241943e-01,-2.079550921916961670e-01,-2.708385698497295380e-02,-3.674105927348136902e-02,-3.194865584373474121e-02,-4.096792340278625488e-01,5.798327326774597168e-01,3.285395503044128418e-01,-3.509992659091949463e-01,-8.219138532876968384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.533861756324768066e-01,-2.662254571914672852e-01,-6.456390768289566040e-02,-1.105921864509582520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.754813611507415771e-01,-7.949890196323394775e-02,-1.195404902100563049e-01,1.393660008907318115e-01,-2.765050344169139862e-02,2.563478052616119385e-02,-4.729897677898406982e-01,4.737748950719833374e-02,1.002385318279266357e-01,1.570788323879241943e-01,-2.079550921916961670e-01,-2.708385698497295380e-02,-3.674105927348136902e-02,-3.194865584373474121e-02,-4.096792340278625488e-01,5.798327326774597168e-01,3.285395503044128418e-01,-3.509992659091949463e-01,-8.219138532876968384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.533861756324768066e-01,-2.662254571914672852e-01,-6.456390768289566040e-02,-1.105921864509582520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.754813611507415771e-01,-7.949890196323394775e-02,-1.195404902100563049e-01,1.393660008907318115e-01,-2.765050344169139862e-02,2.563478052616119385e-02,-4.729897677898406982e-01,4.737748950719833374e-02,1.002385318279266357e-01,1.570788323879241943e-01,-2.079550921916961670e-01,-2.708385698497295380e-02,-3.674105927348136902e-02,-3.194865584373474121e-02,-4.096792340278625488e-01,5.798327326774597168e-01,3.285395503044128418e-01,-3.509992659091949463e-01,-8.219138532876968384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.533861756324768066e-01,-2.662254571914672852e-01,-6.456390768289566040e-02,-1.105921864509582520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.754813611507415771e-01,-7.949890196323394775e-02,-1.195404902100563049e-01,1.393660008907318115e-01,-2.765050344169139862e-02,2.563478052616119385e-02,-4.729897677898406982e-01,4.737748950719833374e-02,1.002385318279266357e-01,1.570788323879241943e-01,-2.079550921916961670e-01,-2.708385698497295380e-02,-3.674105927348136902e-02,-3.194865584373474121e-02,-4.096792340278625488e-01,5.798327326774597168e-01,3.285395503044128418e-01,-3.509992659091949463e-01,-8.219138532876968384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.533861756324768066e-01,-2.662254571914672852e-01,-6.456390768289566040e-02,-1.105921864509582520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.754813611507415771e-01,-7.949890196323394775e-02,-1.195404902100563049e-01,1.393660008907318115e-01,-2.765050344169139862e-02,2.563478052616119385e-02,-4.729897677898406982e-01,4.737748950719833374e-02,1.002385318279266357e-01,1.570788323879241943e-01,-2.079550921916961670e-01,-2.708385698497295380e-02,-3.674105927348136902e-02,-3.194865584373474121e-02,-4.096792340278625488e-01,5.798327326774597168e-01,3.285395503044128418e-01,-3.509992659091949463e-01,-8.219138532876968384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.533861756324768066e-01,-2.662254571914672852e-01,-6.456390768289566040e-02,-1.105921864509582520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.754813611507415771e-01,-7.949890196323394775e-02,-1.195404902100563049e-01,1.393660008907318115e-01,-2.765050344169139862e-02,2.563478052616119385e-02,-4.729897677898406982e-01,4.737748950719833374e-02,1.002385318279266357e-01,1.570788323879241943e-01,-2.079550921916961670e-01,-2.708385698497295380e-02,-3.674105927348136902e-02,-3.194865584373474121e-02,-4.096792340278625488e-01,5.798327326774597168e-01,3.285395503044128418e-01,-3.509992659091949463e-01,-8.219138532876968384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.533861756324768066e-01,-2.662254571914672852e-01,-6.456390768289566040e-02,-1.105921864509582520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.754813611507415771e-01,-7.949890196323394775e-02,-1.195404902100563049e-01,1.393660008907318115e-01,-2.765050344169139862e-02,2.563478052616119385e-02,-4.729897677898406982e-01,4.737748950719833374e-02,1.002385318279266357e-01,1.570788323879241943e-01,-2.079550921916961670e-01,-2.708385698497295380e-02,-3.674105927348136902e-02,-3.194865584373474121e-02,-4.096792340278625488e-01,5.798327326774597168e-01,3.285395503044128418e-01,-3.509992659091949463e-01,-8.219138532876968384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.533861756324768066e-01,-2.662254571914672852e-01,-6.456390768289566040e-02,-1.105921864509582520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.754813611507415771e-01,-7.949890196323394775e-02,-1.195404902100563049e-01,1.393660008907318115e-01,-2.765050344169139862e-02,2.563478052616119385e-02,-4.729897677898406982e-01,4.737748950719833374e-02,1.002385318279266357e-01,1.570788323879241943e-01,-2.079550921916961670e-01,-2.708385698497295380e-02,-3.674105927348136902e-02,-3.194865584373474121e-02,-4.096792340278625488e-01,5.798327326774597168e-01,3.285395503044128418e-01,-3.509992659091949463e-01,-8.219138532876968384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.533861756324768066e-01,-2.662254571914672852e-01,-6.456390768289566040e-02,-1.105921864509582520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.754813611507415771e-01,-7.949890196323394775e-02,-1.195404902100563049e-01,1.393660008907318115e-01,-2.765050344169139862e-02,2.563478052616119385e-02,-4.729897677898406982e-01,4.737748950719833374e-02,1.002385318279266357e-01,1.570788323879241943e-01,-2.079550921916961670e-01,-2.708385698497295380e-02,-3.674105927348136902e-02,-3.194865584373474121e-02,-4.096792340278625488e-01,5.798327326774597168e-01,3.285395503044128418e-01,-3.509992659091949463e-01,-8.219138532876968384e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.533861756324768066e-01,-2.662254571914672852e-01,-6.456390768289566040e-02,-1.105921864509582520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
